1.8 6.60515e+06
3.6 32353
5.4 20561
7.2 14786
9 11530
10.8 9427
12.6 7788
14.4 6678
16.2 5927
18 5144
19.8 4406
21.6 4136
23.4 3645
25.2 3420
27 3082
28.8 2957
30.6 2739
32.4 2554
34.2 2314
36 2220
37.8 2120
39.6 2068
41.4 1950
43.2 1863
45 1818
46.8 1665
48.6 1554
50.4 1560
52.2 1516
54 1490
55.8 1437
57.6 1339
59.4 1290
61.2 1270
63 1256
64.8 1273
66.6 1224
68.4 1196
70.2 1182
72 1226
73.8 1112
75.6 1078
77.4 1046
79.2 1040
81 1040
82.8 1057
84.6 1043
86.4 1005
88.2 1029
90 983
91.8 995
93.6 937
95.4 930
97.2 909
99 927
100.8 929
102.6 867
104.4 912
106.2 870
108 888
109.8 850
111.6 867
113.4 895
115.2 802
117 808
118.8 813
120.6 799
122.4 803
124.2 846
126 871
127.8 844
129.6 830
131.4 815
133.2 824
135 824
136.8 829
138.6 845
140.4 810
142.2 836
144 857
145.8 907
147.6 911
149.4 883
151.2 886
153 930
154.8 963
156.6 983
158.4 1009
160.2 1034
162 1124
163.8 1107
165.6 1232
167.4 1244
169.2 1206
171 1255
172.8 1330
174.6 1305
176.4 1424
178.2 1427
180 1388
181.8 1422
183.6 1390
185.4 1465
187.2 1479
189 1445
190.8 1536
192.6 1521
194.4 1447
196.2 1457
198 1536
199.8 1444
201.6 1428
203.4 1414
205.2 1345
207 1348
208.8 1289
210.6 1301
212.4 1327
214.2 1261
216 1202
217.8 1211
219.6 1190
221.4 1049
223.2 1137
225 1048
226.8 1025
228.6 985
230.4 937
232.2 923
234 948
235.8 895
237.6 837
239.4 844
241.2 849
243 838
244.8 772
246.6 688
248.4 702
250.2 677
252 712
253.8 620
255.6 705
257.4 612
259.2 586
261 598
262.8 588
264.6 535
266.4 544
268.2 510
270 513
271.8 443
273.6 480
275.4 460
277.2 430
279 448
280.8 450
282.6 365
284.4 396
286.2 381
288 341
289.8 326
291.6 335
293.4 336
295.2 323
297 282
298.8 267
300.6 274
302.4 305
304.2 276
306 296
307.8 307
309.6 224
311.4 253
313.2 261
315 221
316.8 254
318.6 215
320.4 231
322.2 219
324 210
325.8 204
327.6 214
329.4 197
331.2 213
333 182
334.8 191
336.6 192
338.4 172
340.2 167
342 168
343.8 187
345.6 177
347.4 170
349.2 159
351 158
352.8 162
354.6 152
356.4 157
358.2 144
360 160
361.8 157
363.6 136
365.4 138
367.2 137
369 125
370.8 124
372.6 120
374.4 123
376.2 109
378 118
379.8 122
381.6 130
383.4 108
385.2 102
387 110
388.8 105
390.6 102
392.4 109
394.2 112
396 100
397.8 76
399.6 118
401.4 91
403.2 87
405 112
406.8 93
408.6 77
410.4 77
412.2 73
414 84
415.8 81
417.6 87
419.4 74
421.2 75
423 75
