1.8 1.59069e+06
3.6 668
5.4 603
7.2 606
9 600
10.8 624
12.6 612
14.4 578
16.2 621
18 648
19.8 558
21.6 624
23.4 647
25.2 648
27 635
28.8 684
30.6 588
32.4 628
34.2 629
36 605
37.8 635
39.6 620
41.4 641
43.2 669
45 660
46.8 656
48.6 602
50.4 597
52.2 647
54 649
55.8 647
57.6 605
59.4 580
61.2 618
63 628
64.8 675
66.6 649
68.4 628
70.2 663
72 675
73.8 634
75.6 620
77.4 636
79.2 628
81 618
82.8 685
84.6 618
86.4 653
88.2 664
90 663
91.8 633
93.6 629
95.4 637
97.2 620
99 651
100.8 657
102.6 581
104.4 634
106.2 609
108 646
109.8 642
111.6 648
113.4 679
115.2 628
117 613
118.8 639
120.6 608
122.4 630
124.2 661
126 691
127.8 662
129.6 672
131.4 667
133.2 688
135 683
136.8 681
138.6 696
140.4 670
142.2 710
144 726
145.8 773
147.6 790
149.4 768
151.2 771
153 809
154.8 855
156.6 846
158.4 913
160.2 935
162 1028
163.8 1021
165.6 1141
167.4 1157
169.2 1134
171 1178
172.8 1236
174.6 1221
176.4 1349
178.2 1356
180 1316
181.8 1338
183.6 1321
185.4 1384
187.2 1399
189 1374
190.8 1459
192.6 1472
194.4 1392
196.2 1397
198 1465
199.8 1390
201.6 1365
203.4 1360
205.2 1288
207 1295
208.8 1224
210.6 1240
212.4 1266
214.2 1209
216 1158
217.8 1160
219.6 1143
221.4 1010
223.2 1081
225 1004
226.8 976
228.6 939
230.4 891
232.2 879
234 910
235.8 862
237.6 807
239.4 807
241.2 806
243 793
244.8 736
246.6 646
248.4 664
250.2 641
252 670
253.8 587
255.6 662
257.4 584
259.2 552
261 557
262.8 551
264.6 504
266.4 509
268.2 479
270 480
271.8 414
273.6 446
275.4 436
277.2 399
279 417
280.8 411
282.6 332
284.4 372
286.2 350
288 319
289.8 289
291.6 313
293.4 312
295.2 299
297 261
298.8 253
300.6 252
302.4 287
304.2 251
306 271
307.8 285
309.6 211
311.4 237
313.2 236
315 204
316.8 223
318.6 192
320.4 213
322.2 202
324 197
325.8 187
327.6 199
329.4 185
331.2 189
333 171
334.8 179
336.6 178
338.4 155
340.2 156
342 151
343.8 164
345.6 164
347.4 159
349.2 140
351 141
352.8 146
354.6 139
356.4 143
358.2 127
360 149
361.8 147
363.6 118
365.4 120
367.2 123
369 107
370.8 114
372.6 103
374.4 112
376.2 102
378 108
379.8 108
381.6 116
383.4 99
385.2 89
387 99
388.8 95
390.6 93
392.4 96
394.2 100
396 88
397.8 71
399.6 106
401.4 83
403.2 80
405 102
406.8 82
408.6 69
410.4 64
412.2 64
414 76
415.8 76
417.6 75
419.4 63
421.2 66
423 59
424.8 66
426.6 68
428.4 57
430.2 71
432 47
433.8 63
435.6 49
437.4 66
439.2 55
441 58
442.8 49
444.6 59
446.4 45
448.2 50
450 52
451.8 46
453.6 40
455.4 48
457.2 54
459 45
460.8 39
462.6 36
464.4 37
466.2 24
468 35
469.8 53
471.6 39
473.4 35
475.2 37
477 33
478.8 37
480.6 30
482.4 26
484.2 40
486 35
487.8 42
489.6 30
491.4 24
493.2 25
495 30
496.8 29
498.6 19
500.4 28
502.2 19
504 25
505.8 17
507.6 11
509.4 20
511.2 16
513 20
514.8 15
516.6 21
518.4 14
520.2 16
522 16
523.8 17
525.6 14
527.4 12
529.2 26
531 15
532.8 13
534.6 17
536.4 17
538.2 11
540 9
541.8 9
543.6 13
545.4 5
547.2 15
549 12
550.8 15
552.6 10
554.4 10
556.2 5
558 14
559.8 8
561.6 12
563.4 11
565.2 6
567 12
568.8 9
570.6 5
572.4 5
574.2 10
576 6
577.8 11
579.6 6
581.4 4
583.2 9
585 9
586.8 9
588.6 8
590.4 7
592.2 7
594 5
595.8 4
597.6 8
599.4 8
601.2 2
603 7
604.8 7
606.6 5
608.4 7
610.2 8
612 5
613.8 7
615.6 8
617.4 5
619.2 3
621 3
622.8 6
624.6 2
626.4 1
628.2 7
630 4
631.8 4
633.6 5
635.4 5
637.2 7
639 3
640.8 9
642.6 1
644.4 4
646.2 2
648 4
649.8 2
651.6 5
653.4 2
655.2 1
657 2
658.8 2
660.6 2
662.4 3
664.2 6
666 3
667.8 2
669.6 6
671.4 4
673.2 0
675 1
676.8 2
678.6 3
680.4 1
682.2 4
684 2
685.8 0
687.6 3
689.4 2
691.2 1
693 5
694.8 2
696.6 0
698.4 3
700.2 2
702 2
703.8 2
705.6 1
707.4 1
709.2 3
711 3
712.8 2
714.6 2
716.4 2
718.2 0
720 1
721.8 1
723.6 1
725.4 1
727.2 0
729 2
730.8 2
732.6 1
734.4 0
736.2 2
738 0
739.8 0
741.6 1
743.4 2
745.2 0
747 1
748.8 2
750.6 1
752.4 6
754.2 1
756 1
757.8 1
759.6 1
761.4 1
763.2 0
765 1
766.8 1
768.6 1
770.4 2
772.2 0
774 1
775.8 0
777.6 2
779.4 0
781.2 0
783 0
784.8 0
786.6 1
788.4 2
790.2 3
792 0
793.8 1
795.6 3
797.4 1
799.2 2
801 1
802.8 0
804.6 0
806.4 1
808.2 1
810 3
811.8 0
813.6 2
815.4 1
817.2 0
819 1
820.8 1
822.6 0
824.4 1
826.2 0
828 0
829.8 0
831.6 1
833.4 4
835.2 2
837 0
838.8 0
840.6 2
842.4 0
844.2 0
846 2
847.8 0
849.6 0
851.4 0
853.2 0
855 3
856.8 0
858.6 0
860.4 0
862.2 2
864 0
865.8 2
867.6 0
869.4 0
871.2 2
873 0
874.8 0
876.6 1
878.4 0
880.2 0
882 0
883.8 2
885.6 0
887.4 1
889.2 1
891 0
892.8 1
894.6 0
896.4 0
898.2 0
900 0
901.8 0
903.6 1
905.4 1
907.2 0
909 0
910.8 0
912.6 1
914.4 0
916.2 0
918 1
919.8 0
921.6 0
923.4 0
925.2 0
927 0
928.8 1
930.6 0
932.4 0
934.2 0
936 0
937.8 0
939.6 0
941.4 0
943.2 1
945 0
946.8 0
948.6 1
950.4 1
952.2 0
954 0
955.8 0
957.6 0
959.4 0
961.2 1
963 1
964.8 0
966.6 0
968.4 0
970.2 0
972 2
973.8 2
975.6 1
977.4 0
979.2 0
981 0
982.8 0
984.6 0
986.4 1
988.2 0
990 0
991.8 0
993.6 0
995.4 0
997.2 1
999 0
1000.8 0
1002.6 1
1004.4 0
1006.2 0
1008 0
1009.8 1
1011.6 0
1013.4 0
1015.2 0
1017 0
1018.8 0
1020.6 0
1022.4 0
1024.2 0
1026 0
1027.8 0
1029.6 0
1031.4 1
1033.2 0
1035 0
1036.8 0
1038.6 0
1040.4 0
1042.2 0
1044 0
1045.8 0
1047.6 0
1049.4 1
1051.2 0
1053 0
1054.8 0
1056.6 0
1058.4 1
1060.2 0
1062 0
1063.8 0
1065.6 1
1067.4 1
1069.2 0
1071 0
1072.8 2
1074.6 0
1076.4 0
1078.2 0
1080 0
1081.8 1
1083.6 0
1085.4 0
1087.2 0
1089 0
1090.8 0
1092.6 0
1094.4 0
1096.2 0
1098 0
1099.8 0
1101.6 0
1103.4 0
1105.2 0
1107 0
1108.8 0
1110.6 0
