1.8 4.42258e+06
3.6 28662
5.4 17527
7.2 12119
9 9142
10.8 7256
12.6 5839
14.4 4873
16.2 4159
18 3473
19.8 3003
21.6 2702
23.4 2233
25.2 2081
27 1837
28.8 1675
30.6 1566
32.4 1378
34.2 1196
36 1157
37.8 1051
39.6 1031
41.4 931
43.2 826
45 780
46.8 703
48.6 645
50.4 677
52.2 559
54 563
55.8 535
57.6 484
59.4 471
61.2 413
63 409
64.8 372
66.6 376
68.4 347
70.2 334
72 339
73.8 305
75.6 286
77.4 244
79.2 244
81 251
82.8 243
84.6 264
86.4 211
88.2 221
90 202
91.8 224
93.6 196
95.4 185
97.2 166
99 175
100.8 165
102.6 152
104.4 171
106.2 148
108 141
109.8 130
111.6 135
113.4 127
115.2 100
117 118
118.8 100
120.6 113
122.4 121
124.2 105
126 112
127.8 108
129.6 93
131.4 76
133.2 86
135 89
136.8 91
138.6 88
140.4 81
142.2 76
144 75
145.8 70
147.6 74
149.4 66
151.2 68
153 67
154.8 58
156.6 67
158.4 53
160.2 55
162 50
163.8 43
165.6 51
167.4 42
169.2 40
171 39
172.8 46
174.6 41
176.4 36
178.2 38
180 43
181.8 55
183.6 30
185.4 40
187.2 40
189 38
190.8 51
192.6 22
194.4 30
196.2 30
198 30
199.8 25
201.6 30
203.4 24
205.2 26
207 20
208.8 38
210.6 27
212.4 24
214.2 24
216 22
217.8 27
219.6 14
221.4 19
223.2 36
225 27
226.8 23
228.6 22
230.4 17
232.2 25
234 20
235.8 16
237.6 13
239.4 15
241.2 17
243 23
244.8 17
246.6 19
248.4 18
250.2 21
252 21
253.8 14
255.6 20
257.4 14
259.2 19
261 19
262.8 18
264.6 17
266.4 16
268.2 18
270 16
271.8 11
273.6 16
275.4 10
277.2 16
279 18
280.8 21
282.6 17
284.4 11
286.2 19
288 9
289.8 16
291.6 12
293.4 12
295.2 10
297 10
298.8 7
300.6 14
302.4 6
304.2 11
306 6
307.8 11
309.6 6
311.4 7
313.2 11
315 11
316.8 16
318.6 9
320.4 7
322.2 7
324 6
325.8 7
327.6 8
329.4 6
331.2 13
333 4
334.8 4
336.6 3
338.4 8
340.2 8
342 8
343.8 10
345.6 5
347.4 6
349.2 8
351 8
352.8 10
354.6 8
356.4 5
358.2 5
360 5
361.8 2
363.6 8
365.4 8
367.2 5
369 10
370.8 5
372.6 5
374.4 7
376.2 1
378 6
379.8 6
381.6 4
383.4 3
385.2 5
387 6
388.8 6
390.6 2
392.4 7
394.2 7
396 5
397.8 1
399.6 6
401.4 4
403.2 3
405 6
406.8 4
408.6 4
410.4 7
412.2 3
414 5
415.8 2
417.6 6
419.4 4
421.2 2
423 6
424.8 7
426.6 3
428.4 2
430.2 4
432 3
433.8 5
435.6 4
437.4 5
439.2 4
441 3
442.8 4
444.6 4
446.4 6
448.2 3
450 3
451.8 3
453.6 5
455.4 3
457.2 1
459 5
460.8 3
462.6 3
464.4 3
466.2 3
468 1
469.8 1
471.6 1
473.4 3
475.2 2
477 1
478.8 2
480.6 3
482.4 5
484.2 3
486 4
487.8 5
489.6 2
491.4 3
493.2 4
495 2
496.8 4
498.6 3
500.4 2
502.2 2
504 1
505.8 6
507.6 3
509.4 2
511.2 1
513 5
514.8 3
516.6 3
518.4 1
520.2 1
522 0
523.8 3
525.6 3
527.4 2
529.2 0
531 2
532.8 3
534.6 2
536.4 0
538.2 1
540 1
541.8 2
543.6 0
545.4 0
547.2 2
549 4
550.8 0
552.6 4
554.4 2
556.2 3
558 1
559.8 1
561.6 1
563.4 1
565.2 2
567 1
568.8 2
570.6 1
572.4 4
574.2 2
576 1
577.8 1
579.6 0
581.4 4
583.2 3
585 2
586.8 0
588.6 0
590.4 1
592.2 0
594 0
595.8 1
597.6 0
599.4 2
601.2 1
603 0
604.8 0
606.6 0
608.4 1
610.2 3
612 1
613.8 3
615.6 1
617.4 1
619.2 4
621 0
622.8 3
624.6 1
626.4 2
628.2 1
630 0
631.8 0
