1.8 4.52095e+06
3.6 29422
5.4 17416
7.2 12610
9 9230
10.8 7342
12.6 5943
14.4 4937
16.2 4122
18 3555
19.8 3006
21.6 2740
23.4 2391
25.2 2073
27 1884
28.8 1671
30.6 1636
32.4 1397
34.2 1350
36 1148
37.8 1103
39.6 1053
41.4 962
43.2 878
45 797
46.8 729
48.6 737
50.4 657
52.2 601
54 549
55.8 524
57.6 510
59.4 504
61.2 439
63 419
64.8 345
66.6 393
68.4 350
70.2 334
72 297
73.8 321
75.6 265
77.4 282
79.2 264
81 290
82.8 253
84.6 254
86.4 250
88.2 202
90 239
91.8 202
93.6 187
95.4 181
97.2 176
99 151
100.8 182
102.6 162
104.4 172
106.2 134
108 132
109.8 127
111.6 120
113.4 137
115.2 134
117 120
118.8 108
120.6 118
122.4 109
124.2 82
126 102
127.8 92
129.6 96
131.4 85
133.2 78
135 75
136.8 80
138.6 87
140.4 69
142.2 89
144 73
145.8 70
147.6 69
149.4 64
151.2 59
153 59
154.8 63
156.6 68
158.4 46
160.2 43
162 72
163.8 54
165.6 46
167.4 53
169.2 56
171 49
172.8 53
174.6 36
176.4 56
178.2 40
180 50
181.8 36
183.6 47
185.4 33
187.2 50
189 39
190.8 30
192.6 37
194.4 36
196.2 37
198 33
199.8 36
201.6 29
203.4 30
205.2 23
207 45
208.8 28
210.6 28
212.4 21
214.2 26
216 21
217.8 27
219.6 27
221.4 17
223.2 27
225 26
226.8 16
228.6 25
230.4 26
232.2 17
234 30
235.8 20
237.6 23
239.4 21
241.2 17
243 19
244.8 22
246.6 25
248.4 8
250.2 10
252 18
253.8 15
255.6 19
257.4 14
259.2 21
261 19
262.8 15
264.6 17
266.4 16
268.2 16
270 14
271.8 12
273.6 11
275.4 12
277.2 9
279 17
280.8 9
282.6 13
284.4 11
286.2 20
288 14
289.8 17
291.6 10
293.4 8
295.2 13
297 14
298.8 6
300.6 7
302.4 12
304.2 7
306 8
307.8 13
309.6 14
311.4 10
313.2 11
315 9
316.8 9
318.6 11
320.4 11
322.2 6
324 5
325.8 10
327.6 7
329.4 5
331.2 7
333 9
334.8 6
336.6 5
338.4 5
340.2 5
342 10
343.8 7
345.6 7
347.4 10
349.2 6
351 10
352.8 6
354.6 4
356.4 6
358.2 9
360 6
361.8 7
363.6 7
365.4 5
367.2 10
369 4
370.8 6
372.6 3
374.4 6
376.2 9
378 5
379.8 6
381.6 8
383.4 6
385.2 6
387 9
388.8 3
390.6 8
392.4 2
394.2 5
396 2
397.8 4
399.6 4
401.4 9
403.2 3
405 3
406.8 8
408.6 2
410.4 5
412.2 7
414 2
415.8 4
417.6 4
419.4 1
421.2 2
423 2
424.8 1
426.6 2
428.4 5
430.2 4
432 9
433.8 6
435.6 1
437.4 7
439.2 5
441 6
442.8 6
444.6 3
446.4 8
448.2 2
450 2
451.8 3
453.6 3
455.4 3
457.2 5
459 4
460.8 8
462.6 1
464.4 0
466.2 3
468 6
469.8 2
471.6 2
473.4 3
475.2 5
477 2
478.8 3
480.6 2
482.4 2
484.2 3
486 5
487.8 3
489.6 3
491.4 1
493.2 1
495 1
496.8 1
498.6 4
500.4 1
502.2 3
504 2
505.8 1
507.6 2
509.4 1
511.2 4
513 5
514.8 1
516.6 0
518.4 3
520.2 2
522 1
523.8 3
525.6 1
527.4 0
529.2 2
531 2
532.8 1
534.6 0
536.4 0
538.2 2
540 1
541.8 4
543.6 4
545.4 3
547.2 3
549 2
550.8 3
552.6 1
554.4 1
556.2 2
558 2
559.8 3
561.6 1
563.4 1
565.2 1
567 1
568.8 1
570.6 1
572.4 1
574.2 1
576 1
577.8 2
579.6 1
581.4 1
583.2 1
585 2
586.8 1
588.6 1
590.4 0
592.2 2
594 1
595.8 0
597.6 1
599.4 2
601.2 2
603 0
604.8 1
606.6 1
608.4 2
610.2 2
612 2
613.8 2
615.6 1
617.4 4
619.2 3
621 1
622.8 1
624.6 1
626.4 1
628.2 1
630 2
631.8 2
633.6 1
635.4 1
637.2 1
639 1
640.8 2
642.6 2
644.4 0
646.2 1
648 1
649.8 0
651.6 1
653.4 0
655.2 0
657 1
658.8 0
660.6 1
662.4 0
664.2 3
666 0
667.8 0
669.6 1
671.4 1
673.2 0
675 0
676.8 1
678.6 0
680.4 0
682.2 1
684 1
685.8 1
687.6 0
689.4 1
691.2 0
693 1
694.8 2
696.6 2
698.4 0
700.2 2
702 0
703.8 1
705.6 0
707.4 0
709.2 0
711 1
712.8 0
714.6 0
716.4 1
718.2 0
720 1
721.8 1
723.6 1
725.4 1
727.2 0
729 2
730.8 1
732.6 0
734.4 0
736.2 1
738 1
739.8 1
741.6 0
743.4 1
745.2 1
747 1
748.8 0
750.6 0
752.4 1
754.2 0
756 1
757.8 0
759.6 1
761.4 4
763.2 1
765 0
766.8 0
768.6 1
770.4 1
772.2 1
774 0
775.8 0
777.6 0
779.4 0
781.2 1
783 1
784.8 0
786.6 1
788.4 2
790.2 0
792 0
793.8 0
795.6 1
797.4 0
799.2 0
801 1
802.8 1
804.6 0
806.4 1
808.2 0
810 0
811.8 1
813.6 0
815.4 0
817.2 0
819 0
820.8 0
822.6 0
824.4 2
826.2 0
828 1
829.8 0
831.6 1
833.4 0
835.2 1
837 0
838.8 0
840.6 1
842.4 0
844.2 0
846 0
847.8 0
849.6 3
851.4 0
853.2 0
855 1
856.8 1
858.6 0
860.4 1
862.2 0
864 0
865.8 1
867.6 0
869.4 0
871.2 0
873 0
874.8 0
876.6 0
878.4 0
880.2 0
882 0
883.8 0
885.6 0
887.4 0
889.2 0
891 0
892.8 0
894.6 0
896.4 0
898.2 1
900 1
901.8 0
903.6 0
905.4 0
907.2 0
909 0
910.8 0
912.6 0
914.4 1
916.2 0
918 0
919.8 0
921.6 0
923.4 0
925.2 1
927 0
928.8 0
930.6 2
932.4 1
934.2 0
936 0
937.8 1
939.6 0
941.4 0
943.2 0
945 0
946.8 2
948.6 1
950.4 0
952.2 0
954 1
955.8 0
957.6 0
959.4 1
961.2 1
963 0
964.8 1
966.6 0
968.4 0
970.2 2
972 0
973.8 0
975.6 0
977.4 1
979.2 0
981 0
982.8 0
984.6 0
986.4 0
988.2 1
990 0
991.8 0
993.6 0
995.4 0
997.2 0
999 1
1000.8 1
1002.6 0
1004.4 0
1006.2 0
1008 0
1009.8 1
1011.6 1
1013.4 0
1015.2 1
1017 0
1018.8 0
1020.6 0
1022.4 0
1024.2 0
1026 0
1027.8 0
